epoch,train_loss,train_mae,max_gradient_norm,valid_mae,valid_rmse,valid_r2,valid_spearman,learning_rate,epoch_seconds
177,0.07400200048644462,0.6724543884085135,8.558045387268066,0.7852258995416349,1.1766942007432788,0.7614136829738982,0.8986692610772492,4.6875e-06,0.7276541804894805
178,0.07197488825410954,0.6624827926902214,4.378538131713867,0.7885761240926534,1.1745099599876798,0.7622986134559742,0.8984774540010816,4.6875e-06,0.8170473920181394
179,0.07365991534585772,0.669219082827695,4.380932331085205,0.7850664998290481,1.1796395901487586,0.7602177747879013,0.8982860380977288,4.6875e-06,0.7459051301702857
180,0.073747435518008,0.6689337946916084,4.208652019500732,0.7852603895023365,1.1766511085732103,0.7614311573761463,0.8985702221386042,4.6875e-06,0.7440058598294854
181,0.07435082512191261,0.6717744199860379,3.9353208541870117,0.7834356257002577,1.1776803297445522,0.7610136207090927,0.8987253913671405,2.34375e-06,0.7700213585048914
182,0.07193215823479822,0.6605089314851452,4.228446006774902,0.7856433428416086,1.1780442833433282,0.7608658838557765,0.8982084895917204,2.34375e-06,0.7374186730012298
183,0.07181361300143956,0.6646182685194608,4.325771331787109,0.7840806493860528,1.1767345407703473,0.7613973240193657,0.8987145889794106,2.34375e-06,0.7357761524617672
184,0.07213469689209073,0.6605980810585317,3.767627477645874,0.7847955329373975,1.1780449482196436,0.7608656139259323,0.8984784168880101,2.34375e-06,0.7410829467698932
185,0.07251565896173005,0.6648771917789261,4.370296955108643,0.784624504837421,1.1807243649546646,0.7597765733988737,0.8985712993683554,2.34375e-06,0.7781334631145
186,0.07259128912920737,0.6612099517289322,4.478852272033691,0.7860111705625562,1.178894938908178,0.7605204058228929,0.8983544512140024,2.34375e-06,0.7641554614529014
187,0.07353530840395243,0.6644288687456177,3.8593008518218994,0.785749599367643,1.1790084760256307,0.7604742759580269,0.8984586355796715,2.34375e-06,0.7620377345010638
188,0.07201664659548994,0.6629639671144395,3.7331435680389404,0.7860872732240938,1.175311598015498,0.7619740261720886,0.8986954904141592,2.34375e-06,0.7218992346897721
189,0.07287766664981364,0.6626696216660791,5.055168628692627,0.7850318476336321,1.1766933233063785,0.7614140387916803,0.8988751864830068,2.34375e-06,0.8349373256787658
