epoch,train_loss,train_mae,max_gradient_norm,learning_rate,epoch_seconds
110,0.08039766489414402,0.7044415616660694,10.37764835357666,0.0003,0.7225892879068851
111,0.07820300689817371,0.6942825059407043,6.2566423416137695,0.0003,0.7333165248855948
112,0.0787566846732281,0.6934375473911044,7.764639854431152,0.0003,0.6931577762588859
113,0.0811251977756013,0.707058166427469,8.696269989013672,0.0003,0.7333913501352072
114,0.07703093376124957,0.6878988391396099,5.3668532371521,0.0003,0.6937207635492086
115,0.07730386430396463,0.6876898197658972,6.7039408683776855,0.0003,0.7272140458226204
116,0.07474622050709626,0.6769489782783638,6.21845006942749,0.0003,0.8819670574739575
117,0.07773260434269531,0.6901701237458173,7.503363132476807,0.0003,0.7919193161651492
118,0.07659890008069757,0.6821313426878277,8.479891777038574,0.0003,0.6984816491603851
119,0.07520490708990103,0.6779020344083878,5.369714260101318,0.0003,0.71157431229949
120,0.07825555240335356,0.6902519737248429,8.693994522094727,0.0003,0.7213123757392168
121,0.07683121432680298,0.6869740896398153,4.815946578979492,0.0003,0.7576767979189754
122,0.07447988256933395,0.6717734487936059,11.568321228027344,0.0003,0.7220992082729936
123,0.07462018529325257,0.6777185897492736,5.855955600738525,0.0003,0.740427041426301
124,0.07399327368869137,0.672885149989788,5.128570556640625,0.0003,0.7351172752678394
125,0.0735048965907276,0.6702260666514608,6.160017013549805,0.0003,0.7442567041143775
126,0.07571885154239073,0.6832140583953189,6.821343421936035,0.0003,0.6985870189964771
127,0.07613610135590798,0.6805906478509204,7.440309047698975,0.0003,0.7505898084491491
128,0.0731600910667785,0.6729807529437519,7.634204864501953,0.0003,0.746363677084446
129,0.07430178087179035,0.6793799541857963,8.29096508026123,0.0003,0.7199295870959759
130,0.07408978916336091,0.6710681162853874,4.736065864562988,0.0003,0.7582101225852966
131,0.07075353394412368,0.6605264882259094,4.641487121582031,0.0003,0.7118398360908031
132,0.07092260714613353,0.6594707711159474,19.114469528198242,0.0003,0.6950979446992278
133,0.07169935456573329,0.6583807518277679,6.964020729064941,0.0003,0.7027642484754324
134,0.06966794647029137,0.6502786300745171,6.938594341278076,0.0003,0.7529630661010742
135,0.07226215345912153,0.6555992011808945,5.365138053894043,0.0003,0.7719440748915076
136,0.07256462910284306,0.6684804119762213,6.839666366577148,0.0003,0.7357227066531777
137,0.07011196539972302,0.6533920426628481,6.313989639282227,0.0003,0.7082299636676908
138,0.07022694825249011,0.6532857743217263,5.929994106292725,0.0003,0.7346772402524948
139,0.06946701021607249,0.6559680076412805,6.614692687988281,0.0003,0.8023092979565263
140,0.06781605083073164,0.64486666484109,8.356058120727539,0.0003,0.7317437380552292
141,0.06894891687255392,0.6455526706645395,5.878359317779541,0.0003,0.7188512720167637
142,0.07126651021209297,0.6611941940126078,8.264548301696777,0.0003,0.734330833889544
143,0.07153795550979147,0.6642734138235571,6.33535623550415,0.0003,0.7245297906920314
144,0.06965842184680061,0.6542828420735779,4.869623184204102,0.0003,0.8178436392918229
145,0.06743314469427934,0.6419605716139208,6.32397985458374,0.0003,0.7402069047093391
146,0.0662689236995199,0.6363153848188253,7.5513224601745605,0.0003,0.7508547296747565
147,0.06566589481302851,0.6334866857558544,6.97183084487915,0.0003,0.6993140317499638
148,0.06737683237289442,0.6386863063556669,7.815773963928223,0.0003,0.7337974105030298
149,0.06661436471553915,0.6366122346709651,6.528260707855225,0.0003,0.7660976434126496
150,0.0687086447345591,0.6419709494058684,5.361758232116699,0.0003,0.7262458857148886
151,0.06748450575868786,0.6424691271319117,7.648097038269043,0.0003,0.7709500966593623
152,0.0656285786860125,0.6290412241171954,6.999692916870117,0.0003,0.8369698319584131
153,0.06403908749987501,0.6251799935165911,6.157158851623535,0.0003,0.7256686156615615
154,0.0637139031951623,0.620830231095077,8.115720748901367,0.0003,0.7348107537254691
155,0.06195091836215111,0.6195885851148821,6.046759605407715,0.0003,0.7275755098089576
156,0.06468363281575008,0.6252618277304308,6.010659217834473,0.0003,0.728559642098844
157,0.06339186075689947,0.6227290789485351,4.44506311416626,0.0003,0.7706773625686765
158,0.06499510731223829,0.6310200530585455,6.191148281097412,0.0003,0.7088768035173416
159,0.0635979016912715,0.6221344034747922,5.3138957023620605,0.0003,0.720290475524962
